ID_Encuestado,Pais,Ronda,Genero,Anio_Nacimiento,Nivel_Educativo,Situacion_Economica,Voluntariado_12m,Donacion_Politica_12m,Capacidad_Rol_Politico,Confianza_ONU,Preocupacion_Clima,Responsabilidad_Clima,Inmigracion_Economia,Inmigracion_Cultura,Inmigracion_Pais_Mejor_Peor
6765.0,AT,9,Mujer,1942.0,Secundaria baja,Cómodamente,,,Nada capaz,10,,,6,7,2
6784.0,AT,9,Mujer,1969.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,4,,,5,6,5
6836.0,AT,9,Mujer,1976.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,3,,,1,2,2
6868.0,AT,9,Mujer,1998.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,5,,,5,5,5
6871.0,AT,9,Mujer,1992.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,9,,,3,2,4
6896.0,AT,9,Hombre,1955.0,Secundaria alta (baja),Cómodamente,,,Nada capaz,5,,,5,5,3
6897.0,AT,9,Hombre,1964.0,Secundaria alta (baja),Cómodamente,,,Nada capaz,2,,,5,3,4
6899.0,AT,9,Mujer,1943.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,8,,,6,6,4
6906.0,AT,9,Hombre,1980.0,Vocacional avanzado,Cómodamente,,,Poco capaz,5,,,7,5,7
7016.0,AT,9,Mujer,1967.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,5,,,7,7,6
7043.0,AT,9,Hombre,1975.0,Secundaria alta (baja),Muy difícil,,,Nada capaz,7,,,10,10,8
7044.0,AT,9,Hombre,1963.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,7,,,6,4,5
7046.0,AT,9,Mujer,1997.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,3,,,7,8,6
7158.0,AT,9,Mujer,2002.0,Secundaria baja,,,,Nada capaz,7,,,5,5,5
7171.0,AT,9,Hombre,1979.0,Vocacional avanzado,Cómodamente,,,Bastante capaz,5,,,3,3,4
7189.0,AT,9,Mujer,1967.0,Máster/Doctorado,Cómodamente,,,Muy capaz,8,,,8,8,7
7196.0,AT,9,Mujer,1963.0,Máster/Doctorado,Saliendo adelante,,,Bastante capaz,6,,,5,5,3
7245.0,AT,9,Mujer,1992.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,7,,,6,7,8
7253.0,AT,9,Hombre,1964.0,Secundaria alta (baja),Difícil,,,Nada capaz,8,,,2,2,2
7261.0,AT,9,Mujer,1970.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,,,,3,5,4
7269.0,AT,9,Hombre,1963.0,Secundaria alta (alta),Saliendo adelante,,,Muy capaz,7,,,6,6,4
7276.0,AT,9,Hombre,1949.0,Máster/Doctorado,Saliendo adelante,,,Bastante capaz,9,,,5,7,5
7291.0,AT,9,Mujer,1957.0,Secundaria alta (baja),Cómodamente,,,Poco capaz,7,,,5,5,5
7334.0,AT,9,Mujer,1979.0,Máster/Doctorado,Saliendo adelante,,,Poco capaz,7,,,8,10,5
7351.0,AT,9,Hombre,1966.0,Secundaria alta (baja),Difícil,,,Bastante capaz,6,,,10,10,5
7358.0,AT,9,Mujer,1948.0,Secundaria alta (alta),Saliendo adelante,,,Bastante capaz,6,,,10,5,10
7375.0,AT,9,Mujer,1943.0,Secundaria baja,Muy difícil,,,Nada capaz,0,,,0,0,5
7416.0,AT,9,Mujer,1932.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,5,,,7,6,5
7430.0,AT,9,Hombre,1985.0,Vocacional avanzado,Saliendo adelante,,,Poco capaz,8,,,8,8,2
7486.0,AT,9,Hombre,1983.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,7,,,6,4,4
7488.0,AT,9,Mujer,1989.0,Grado/BA,Saliendo adelante,,,Poco capaz,6,,,5,5,5
7490.0,AT,9,Hombre,,Secundaria baja,,,,Nada capaz,5,,,3,5,3
7493.0,AT,9,Mujer,1992.0,Grado/BA,Saliendo adelante,,,Poco capaz,4,,,8,8,5
7501.0,AT,9,Mujer,1994.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,10,,,5,5,5
7507.0,AT,9,Hombre,1965.0,Vocacional avanzado,Difícil,,,,9,,,,2,2
7532.0,AT,9,Mujer,1963.0,Secundaria alta (baja),Difícil,,,Nada capaz,,,,10,5,5
7539.0,AT,9,Hombre,1964.0,Secundaria alta (baja),Cómodamente,,,Poco capaz,5,,,8,1,5
7578.0,AT,9,Mujer,1941.0,Secundaria baja,Saliendo adelante,,,Poco capaz,6,,,,3,2
7592.0,AT,9,Mujer,1981.0,Máster/Doctorado,Saliendo adelante,,,,10,,,,7,
7620.0,AT,9,Mujer,1955.0,Máster/Doctorado,Cómodamente,,,Muy capaz,9,,,8,6,5
7716.0,AT,9,Hombre,1944.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,5,,,6,4,3
7736.0,AT,9,Hombre,1977.0,Secundaria alta (baja),Saliendo adelante,,,Completamente capaz,10,,,6,8,8
7758.0,AT,9,Hombre,1958.0,Secundaria baja,Saliendo adelante,,,Poco capaz,6,,,6,2,
7781.0,AT,9,Hombre,1948.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,5,,,5,5,5
7843.0,AT,9,Hombre,1958.0,Otro,Cómodamente,,,Muy capaz,4,,,3,6,2
7900.0,AT,9,Mujer,1951.0,Secundaria alta (baja),Difícil,,,Nada capaz,5,,,4,2,2
7902.0,AT,9,Mujer,1977.0,Secundaria baja,Muy difícil,,,Bastante capaz,5,,,9,10,8
8014.0,AT,9,Hombre,1963.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,3,,,,7,6
8028.0,AT,9,Hombre,1965.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,0,,,0,3,0
8035.0,AT,9,Mujer,1967.0,Secundaria baja,Saliendo adelante,,,Nada capaz,0,,,0,0,0
8043.0,AT,9,Hombre,2002.0,Secundaria baja,Cómodamente,,,Muy capaz,4,,,6,6,6
8105.0,AT,9,Mujer,1968.0,Secundaria alta (baja),Cómodamente,,,Nada capaz,8,,,6,6,5
8163.0,AT,9,Mujer,1990.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,5,,,1,1,2
8178.0,AT,9,Mujer,1945.0,Secundaria alta (baja),Saliendo adelante,,,Muy capaz,6,,,7,5,6
8226.0,AT,9,Mujer,1946.0,Secundaria alta (baja),Cómodamente,,,Nada capaz,9,,,8,5,6
8240.0,AT,9,Mujer,1983.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,2,,,9,5,6
8245.0,AT,9,Hombre,1983.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,5,,,5,7,5
8267.0,AT,9,Mujer,1935.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,6,,,5,3,3
8285.0,AT,9,Mujer,1965.0,Secundaria alta (baja),Cómodamente,,,Completamente capaz,7,,,10,8,5
8286.0,AT,9,Hombre,1957.0,Secundaria alta (baja),Difícil,,,Nada capaz,5,,,10,10,5
8387.0,AT,9,Hombre,1978.0,Secundaria alta (baja),Cómodamente,,,Poco capaz,5,,,7,2,5
8388.0,AT,9,Hombre,1980.0,Vocacional avanzado,Cómodamente,,,Bastante capaz,5,,,7,8,7
8402.0,AT,9,Hombre,1986.0,Secundaria alta (baja),Cómodamente,,,Completamente capaz,8,,,9,10,9
8403.0,AT,9,Hombre,1981.0,Secundaria baja,Saliendo adelante,,,Poco capaz,4,,,5,5,3
8416.0,AT,9,Mujer,1941.0,Secundaria alta (baja),Cómodamente,,,Poco capaz,5,,,5,5,5
8432.0,AT,9,Mujer,1972.0,Máster/Doctorado,Cómodamente,,,Muy capaz,0,,,3,5,4
8455.0,AT,9,Mujer,1961.0,Vocacional avanzado,Saliendo adelante,,,Poco capaz,2,,,8,7,5
8459.0,AT,9,Hombre,1957.0,Secundaria alta (baja),,,,Muy capaz,8,,,4,4,3
8462.0,AT,9,Hombre,1939.0,Secundaria baja,Difícil,,,Nada capaz,,,,5,1,0
8468.0,AT,9,Mujer,1990.0,Secundaria alta (baja),,,,Nada capaz,7,,,2,7,4
8546.0,AT,9,Hombre,1947.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,3,,,8,5,4
8563.0,AT,9,Mujer,1962.0,Secundaria baja,Saliendo adelante,,,Poco capaz,8,,,8,6,5
8571.0,AT,9,Mujer,1997.0,Secundaria baja,Muy difícil,,,,9,,,,1,2
8577.0,AT,9,Hombre,1971.0,Secundaria alta (baja),Difícil,,,Bastante capaz,4,,,6,5,5
8587.0,AT,9,Hombre,1972.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,7,,,5,4,3
8614.0,AT,9,Hombre,1993.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,8,,,6,4,4
8646.0,AT,9,Hombre,1947.0,Secundaria baja,Saliendo adelante,,,Nada capaz,,,,4,2,3
8648.0,AT,9,Hombre,1968.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,4,,,2,5,0
8657.0,AT,9,Mujer,1973.0,Vocacional avanzado,Cómodamente,,,Nada capaz,4,,,,4,4
8671.0,AT,9,Mujer,1955.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,0,,,3,2,3
8675.0,AT,9,Mujer,1978.0,Secundaria alta (alta),Difícil,,,Nada capaz,9,,,3,2,2
8713.0,AT,9,Hombre,1936.0,Máster/Doctorado,Cómodamente,,,Bastante capaz,5,,,5,6,5
8719.0,AT,9,Hombre,1946.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,5,,,6,4,5
8742.0,AT,9,Hombre,1980.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,6,,,5,5,4
8753.0,AT,9,Mujer,1952.0,Secundaria alta (baja),Difícil,,,Nada capaz,1,,,5,2,3
8754.0,AT,9,Mujer,1955.0,Secundaria baja,Cómodamente,,,Poco capaz,7,,,5,,5
8764.0,AT,9,Hombre,1984.0,Secundaria alta (baja),Cómodamente,,,Poco capaz,5,,,6,6,3
8825.0,AT,9,Hombre,1959.0,Secundaria alta (baja),Difícil,,,Muy capaz,8,,,10,10,5
8894.0,AT,9,Hombre,1945.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,8,,,7,8,5
8906.0,AT,9,Hombre,1987.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,5,,,5,6,6
8924.0,AT,9,Mujer,1963.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,4,,,1,1,1
9007.0,AT,9,Mujer,1950.0,Vocacional avanzado,Cómodamente,,,Muy capaz,9,,,6,6,6
9023.0,AT,9,Hombre,1963.0,Secundaria alta (baja),Cómodamente,,,Muy capaz,,,,1,1,3
9093.0,AT,9,Hombre,1935.0,Secundaria alta (baja),Cómodamente,,,Poco capaz,0,,,1,1,0
9180.0,AT,9,Mujer,1950.0,Secundaria alta (baja),Difícil,,,Poco capaz,5,,,4,4,3
9362.0,AT,9,Hombre,1992.0,Vocacional avanzado,Saliendo adelante,,,Muy capaz,7,,,8,8,5
9384.0,AT,9,Hombre,1992.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,6,,,3,3,0
9392.0,AT,9,Hombre,1989.0,Máster/Doctorado,Cómodamente,,,Poco capaz,7,,,8,8,7
9441.0,AT,9,Mujer,1958.0,Vocacional avanzado,Cómodamente,,,Muy capaz,2,,,10,10,9
9453.0,AT,9,Hombre,1969.0,Máster/Doctorado,Saliendo adelante,,,Bastante capaz,6,,,3,2,3
9524.0,AT,9,Hombre,1956.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,0,,,8,5,5
9604.0,AT,9,Mujer,1962.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,2,,,3,0,2
9608.0,AT,9,Hombre,1955.0,Grado/BA,Cómodamente,,,Poco capaz,7,,,8,9,9
9657.0,AT,9,Hombre,1993.0,Secundaria alta (alta),Cómodamente,,,Nada capaz,5,,,2,2,3
9670.0,AT,9,Mujer,1938.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,2,,,7,6,2
9679.0,AT,9,Mujer,1969.0,Vocacional avanzado,Cómodamente,,,Nada capaz,6,,,2,5,4
9680.0,AT,9,Hombre,1953.0,Secundaria alta (alta),Saliendo adelante,,,Muy capaz,8,,,10,10,10
9696.0,AT,9,Hombre,1936.0,Secundaria alta (baja),Saliendo adelante,,,,,,,4,,5
9763.0,AT,9,Mujer,1941.0,Secundaria alta (baja),Cómodamente,,,Poco capaz,4,,,5,2,1
9782.0,AT,9,Hombre,1956.0,Secundaria alta (baja),Cómodamente,,,Muy capaz,3,,,7,3,3
9804.0,AT,9,Mujer,1933.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,5,,,6,5,5
9811.0,AT,9,Mujer,1969.0,Secundaria alta (baja),Saliendo adelante,,,Muy capaz,4,,,4,6,5
9829.0,AT,9,Hombre,1952.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,1,,,7,7,
9858.0,AT,9,Mujer,1974.0,Secundaria alta (baja),Cómodamente,,,Poco capaz,5,,,5,5,5
9868.0,AT,9,Hombre,1959.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,4,,,2,5,2
9888.0,AT,9,Mujer,1943.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,9,,,5,5,5
9953.0,AT,9,Hombre,1986.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,2,,,0,0,0
9976.0,AT,9,Mujer,1969.0,Secundaria baja,Saliendo adelante,,,Muy capaz,0,,,6,1,1
10008.0,AT,9,Hombre,1961.0,Vocacional avanzado,Cómodamente,,,Poco capaz,2,,,10,10,10
10062.0,AT,9,Hombre,1995.0,Secundaria alta (baja),Cómodamente,,,Poco capaz,4,,,5,4,5
10075.0,AT,9,Hombre,1957.0,Secundaria baja,Muy difícil,,,Nada capaz,7,,,8,8,9
10082.0,AT,9,Mujer,1955.0,Secundaria alta (alta),Saliendo adelante,,,Bastante capaz,4,,,6,5,5
10097.0,AT,9,Hombre,1950.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,9,,,4,8,8
10117.0,AT,9,Mujer,1933.0,Primaria o menos,Saliendo adelante,,,Nada capaz,3,,,6,4,
10145.0,AT,9,Mujer,1991.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,1,,,6,4,4
10172.0,AT,9,Hombre,1956.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,7,,,5,3,
10273.0,AT,9,Mujer,1973.0,Secundaria alta (alta),Saliendo adelante,,,Bastante capaz,4,,,8,5,1
10365.0,AT,9,Mujer,1964.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,9,,,7,7,3
10376.0,AT,9,Mujer,2002.0,Vocacional avanzado,Saliendo adelante,,,Poco capaz,6,,,6,7,5
10394.0,AT,9,Hombre,1966.0,Vocacional avanzado,Cómodamente,,,Bastante capaz,1,,,1,1,1
10399.0,AT,9,Hombre,1965.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,5,,,5,4,3
10452.0,AT,9,Mujer,1969.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,5,,,8,8,8
10459.0,AT,9,Mujer,1947.0,Secundaria alta (baja),Difícil,,,Poco capaz,5,,,0,4,3
10463.0,AT,9,Hombre,1947.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,2,,,5,4,4
10467.0,AT,9,Mujer,1978.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,5,,,0,0,0
10474.0,AT,9,Hombre,1940.0,Secundaria baja,Saliendo adelante,,,Bastante capaz,3,,,5,5,5
10490.0,AT,9,Mujer,1986.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,7,,,6,6,5
10497.0,AT,9,Hombre,1988.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,8,,,8,7,8
10528.0,AT,9,Hombre,1962.0,Vocacional avanzado,Cómodamente,,,Bastante capaz,6,,,5,5,5
10547.0,AT,9,Hombre,1975.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,5,,,4,7,
10571.0,AT,9,Hombre,1949.0,Secundaria alta (baja),Difícil,,,Poco capaz,6,,,6,5,4
10600.0,AT,9,Mujer,1974.0,Secundaria alta (baja),Difícil,,,Bastante capaz,4,,,5,5,4
10614.0,AT,9,Mujer,1994.0,Secundaria alta (baja),Difícil,,,Bastante capaz,1,,,0,0,0
10646.0,AT,9,Hombre,1976.0,Máster/Doctorado,Cómodamente,,,Poco capaz,9,,,3,7,2
10686.0,AT,9,Mujer,1986.0,Secundaria alta (baja),Difícil,,,Nada capaz,7,,,0,5,3
10714.0,AT,9,Mujer,1966.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,3,,,3,5,4
10728.0,AT,9,Hombre,1979.0,Vocacional avanzado,Saliendo adelante,,,Bastante capaz,4,,,6,5,3
10800.0,AT,9,Hombre,1939.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,0,,,8,3,2
10814.0,AT,9,Mujer,1974.0,Máster/Doctorado,Difícil,,,Poco capaz,6,,,6,7,
10846.0,AT,9,Mujer,1968.0,Secundaria alta (baja),Difícil,,,Bastante capaz,2,,,3,2,2
10945.0,AT,9,Mujer,1954.0,Primaria o menos,Muy difícil,,,Poco capaz,4,,,1,0,1
10971.0,AT,9,Hombre,1952.0,Secundaria baja,Saliendo adelante,,,Poco capaz,7,,,6,3,3
11002.0,AT,9,Mujer,1962.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,5,,,5,4,4
11012.0,AT,9,Mujer,1990.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,6,,,5,6,5
11049.0,AT,9,Mujer,1960.0,Secundaria baja,Difícil,,,Nada capaz,5,,,6,5,6
11068.0,AT,9,Hombre,1994.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,3,,,5,7,1
11088.0,AT,9,Hombre,1993.0,Vocacional avanzado,Cómodamente,,,Bastante capaz,9,,,7,7,8
11103.0,AT,9,Mujer,1982.0,Grado/BA,Saliendo adelante,,,Nada capaz,7,,,9,6,6
11112.0,AT,9,Mujer,1963.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,1,,,5,3,5
11121.0,AT,9,Hombre,2002.0,Secundaria baja,Cómodamente,,,Bastante capaz,7,,,7,9,7
11154.0,AT,9,Hombre,1952.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,6,,,5,4,2
11170.0,AT,9,Mujer,1967.0,Vocacional avanzado,,,,Muy capaz,,,,,,
11191.0,AT,9,Mujer,1960.0,Secundaria alta (baja),Difícil,,,Poco capaz,4,,,6,8,5
11200.0,AT,9,Mujer,1990.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,8,,,5,5,5
11203.0,AT,9,Mujer,1972.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,4,,,4,1,2
11205.0,AT,9,Mujer,1960.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,3,,,5,3,2
11212.0,AT,9,Mujer,1989.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,8,,,6,5,5
11247.0,AT,9,Mujer,1956.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,8,,,6,0,3
11259.0,AT,9,Mujer,1961.0,Vocacional avanzado,Saliendo adelante,,,Nada capaz,2,,,5,5,
11270.0,AT,9,Mujer,1957.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,3,,,3,5,5
11316.0,AT,9,Hombre,1966.0,Secundaria alta (baja),Difícil,,,Poco capaz,5,,,5,4,4
11389.0,AT,9,Hombre,1992.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,7,,,8,10,10
11486.0,AT,9,Hombre,1934.0,Secundaria alta (baja),Saliendo adelante,,,,,,,5,,5
11491.0,AT,9,Mujer,1938.0,Secundaria baja,Cómodamente,,,Bastante capaz,6,,,5,5,5
11507.0,AT,9,Hombre,1975.0,Secundaria alta (baja),Difícil,,,Poco capaz,3,,,5,6,4
11508.0,AT,9,Hombre,1977.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,7,,,6,5,4
11520.0,AT,9,Mujer,1960.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,3,,,4,5,2
11532.0,AT,9,Mujer,1992.0,Secundaria alta (alta),Cómodamente,,,Poco capaz,6,,,5,6,6
11555.0,AT,9,Mujer,1940.0,Máster/Doctorado,Cómodamente,,,Muy capaz,4,,,9,9,7
11557.0,AT,9,Mujer,1977.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,5,,,6,4,2
11567.0,AT,9,Hombre,1981.0,Secundaria alta (baja),Saliendo adelante,,,,5,,,2,3,2
11573.0,AT,9,Hombre,1950.0,Secundaria alta (alta),Cómodamente,,,Bastante capaz,7,,,8,6,8
11630.0,AT,9,Hombre,1947.0,Máster/Doctorado,Cómodamente,,,Bastante capaz,6,,,,8,8
11642.0,AT,9,Hombre,1967.0,Grado/BA,Difícil,,,Bastante capaz,2,,,6,4,5
11646.0,AT,9,Hombre,1950.0,Secundaria baja,Saliendo adelante,,,Muy capaz,7,,,3,7,4
11672.0,AT,9,Mujer,1962.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,6,,,5,4,2
11685.0,AT,9,Mujer,1995.0,Vocacional avanzado,Saliendo adelante,,,Bastante capaz,10,,,5,2,5
11707.0,AT,9,Mujer,1960.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,7,,,6,4,3
11738.0,AT,9,Mujer,1953.0,Vocacional avanzado,Saliendo adelante,,,Poco capaz,9,,,3,1,1
11807.0,AT,9,Mujer,1950.0,Secundaria baja,Difícil,,,Nada capaz,,,,5,5,4
11827.0,AT,9,Hombre,1950.0,Secundaria alta (baja),Saliendo adelante,,,Muy capaz,5,,,10,10,10
11833.0,AT,9,Mujer,1979.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,,,,2,3,3
11851.0,AT,9,Hombre,1941.0,Secundaria alta (baja),Cómodamente,,,Poco capaz,3,,,7,5,4
11854.0,AT,9,Hombre,1993.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,1,,,1,3,2
11947.0,AT,9,Mujer,1953.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,8,,,6,6,6
11987.0,AT,9,Mujer,1967.0,Secundaria alta (baja),Difícil,,,Completamente capaz,0,,,2,2,2
11989.0,AT,9,Hombre,1962.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,2,,,3,5,4
11993.0,AT,9,Mujer,1992.0,Máster/Doctorado,Saliendo adelante,,,Nada capaz,6,,,6,10,3
12024.0,AT,9,Hombre,1966.0,Máster/Doctorado,Saliendo adelante,,,Bastante capaz,7,,,6,7,7
12031.0,AT,9,Hombre,1954.0,Secundaria alta (baja),Cómodamente,,,Completamente capaz,0,,,8,8,5
12091.0,AT,9,Hombre,1951.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,4,,,7,7,6
12095.0,AT,9,Mujer,2003.0,Secundaria baja,Cómodamente,,,Bastante capaz,8,,,10,9,7
12118.0,AT,9,Mujer,1989.0,Secundaria alta (baja),Difícil,,,Poco capaz,6,,,6,5,4
12121.0,AT,9,Mujer,1964.0,Vocacional avanzado,Cómodamente,,,Poco capaz,4,,,5,5,5
12129.0,AT,9,Hombre,1989.0,Secundaria alta (baja),Difícil,,,Poco capaz,5,,,6,7,5
12142.0,AT,9,Hombre,1985.0,Secundaria alta (baja),Difícil,,,Poco capaz,,,,8,10,3
12237.0,AT,9,Mujer,1963.0,Máster/Doctorado,Saliendo adelante,,,Nada capaz,4,,,3,3,3
12242.0,AT,9,Hombre,1966.0,Secundaria alta (baja),Cómodamente,,,Poco capaz,3,,,5,5,7
12244.0,AT,9,Hombre,1951.0,Vocacional avanzado,Cómodamente,,,Bastante capaz,5,,,7,6,7
12267.0,AT,9,Mujer,1957.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,3,,,4,3,1
12354.0,AT,9,Mujer,1939.0,Secundaria baja,Cómodamente,,,Nada capaz,8,,,8,6,6
12358.0,AT,9,Mujer,1975.0,Secundaria alta (alta),Saliendo adelante,,,Muy capaz,4,,,10,10,10
12390.0,AT,9,Mujer,1966.0,Secundaria alta (baja),Cómodamente,,,Poco capaz,5,,,6,8,5
12393.0,AT,9,Hombre,1955.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,5,,,2,3,2
12432.0,AT,9,Hombre,1952.0,Secundaria alta (baja),Difícil,,,Bastante capaz,5,,,6,5,4
12453.0,AT,9,Mujer,1937.0,Secundaria alta (baja),Cómodamente,,,Nada capaz,9,,,6,6,6
12455.0,AT,9,Hombre,1993.0,Secundaria alta (baja),Saliendo adelante,,,,0,,,0,5,2
12524.0,AT,9,Hombre,1936.0,Secundaria baja,Cómodamente,,,Poco capaz,3,,,5,4,5
12535.0,AT,9,Hombre,1989.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,3,,,0,3,5
12564.0,AT,9,Hombre,1970.0,Máster/Doctorado,Saliendo adelante,,,Bastante capaz,7,,,5,4,3
12604.0,AT,9,Hombre,1959.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,1,,,5,4,4
12670.0,AT,9,Mujer,1996.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,1,,,0,1,0
12671.0,AT,9,Mujer,2003.0,Secundaria alta (alta),Cómodamente,,,Poco capaz,7,,,4,3,5
12702.0,AT,9,Hombre,1973.0,Secundaria baja,Saliendo adelante,,,Muy capaz,1,,,4,3,4
12704.0,AT,9,Mujer,1993.0,Secundaria alta (baja),Cómodamente,,,Nada capaz,0,,,6,5,5
12718.0,AT,9,Mujer,1955.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,,,,7,4,5
12746.0,AT,9,Hombre,1980.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,5,,,6,6,5
12780.0,AT,9,Mujer,1975.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,3,,,5,3,5
12787.0,AT,9,Mujer,1980.0,Secundaria alta (baja),Cómodamente,,,Bastante capaz,,,,1,1,0
12797.0,AT,9,Mujer,1951.0,Secundaria alta (alta),Cómodamente,,,Nada capaz,2,,,6,6,8
12865.0,AT,9,Hombre,1946.0,Secundaria alta (baja),Saliendo adelante,,,Poco capaz,1,,,6,6,7
12872.0,AT,9,Hombre,1995.0,Vocacional avanzado,Difícil,,,Poco capaz,10,,,,2,2
12892.0,AT,9,Mujer,1950.0,Grado/BA,Cómodamente,,,Poco capaz,7,,,10,10,10
12911.0,AT,9,Hombre,1946.0,Vocacional avanzado,Saliendo adelante,,,Poco capaz,2,,,5,,
12929.0,AT,9,Hombre,1942.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,5,,,3,5,3
12953.0,AT,9,Hombre,1988.0,Secundaria alta (baja),Saliendo adelante,,,,3,,,7,6,5
13008.0,AT,9,Mujer,1965.0,Secundaria alta (baja),Saliendo adelante,,,Bastante capaz,5,,,4,4,
13012.0,AT,9,Hombre,1970.0,Máster/Doctorado,Cómodamente,,,Muy capaz,9,,,9,8,5
13015.0,AT,9,Mujer,1945.0,Secundaria alta (alta),Saliendo adelante,,,Poco capaz,8,,,5,4,4
13021.0,AT,9,Hombre,1980.0,Secundaria alta (alta),Cómodamente,,,Completamente capaz,3,,,1,2,3
13069.0,AT,9,Hombre,1980.0,Máster/Doctorado,Saliendo adelante,,,Muy capaz,8,,,10,10,8
13087.0,AT,9,Mujer,1934.0,Secundaria alta (baja),Saliendo adelante,,,Nada capaz,3,,,5,5,4
13162.0,AT,9,Mujer,1964.0,Secundaria alta (baja),Cómodamente,,,Nada capaz,7,,,7,6,6
